Timestamp,Container_ID,Cargo_Type,Origin,Destination,Temperature_C,Humidity_Percent,Vibration_Level,Distance_Remaining_km,Spoilage_Risk,Recommended_Action,Alert_Status
2026-08-09 09:37:16.127010,CONT_001,Vaccines,Hyderabad,Chennai,5.73,65.76,0.041,1221.84,Medium,Check Cooling System,Warning
2026-08-09 09:37:17.133918,CONT_001,Vaccines,Hyderabad,Chennai,4.96,60.53,0.091,926.95,High,Immediate Inspection,Critical
2026-08-09 09:37:18.140285,CONT_003,Dairy,Bengaluru,Pune,3.59,65.31,0.065,1038.84,Medium,Check Cooling System,Warning
2026-08-09 09:37:19.148104,CONT_001,Vaccines,Hyderabad,Chennai,6.0,80.16,0.01,1492.43,Medium,Check Cooling System,Warning
2026-08-09 09:37:20.154607,CONT_003,Dairy,Bengaluru,Pune,1.16,87.0,0.06,52.62,Medium,Check Cooling System,Warning
2026-08-09 09:37:21.163872,CONT_002,Seafood,Vizag,Mumbai,1.4,88.36,0.052,137.85,Medium,Check Cooling System,Warning
2026-08-09 09:37:22.170267,CONT_003,Dairy,Bengaluru,Pune,2.13,79.92,0.096,277.89,High,Immediate Inspection,Critical
2026-08-09 09:37:23.176756,CONT_003,Dairy,Bengaluru,Pune,4.39,69.52,0.013,470.28,Low,Continue Monitoring,Normal
2026-08-09 09:37:24.183897,CONT_004,Fruits,Nagpur,Delhi,6.92,60.32,0.052,482.76,Medium,Check Cooling System,Warning
2026-08-09 09:37:25.191415,CONT_004,Fruits,Nagpur,Delhi,5.28,86.32,0.023,685.48,Medium,Check Cooling System,Warning
2026-08-09 09:37:26.195194,CONT_001,Vaccines,Hyderabad,Chennai,3.65,72.16,0.063,841.17,Medium,Check Cooling System,Warning
2026-08-09 09:37:27.206137,CONT_002,Seafood,Vizag,Mumbai,0.18,71.84,0.092,1121.81,High,Immediate Inspection,Critical
2026-08-09 09:37:28.217757,CONT_004,Fruits,Nagpur,Delhi,9.17,74.06,0.051,1474.5,High,Immediate Inspection,Critical
2026-08-09 09:37:29.224689,CONT_003,Dairy,Bengaluru,Pune,1.27,83.3,0.087,403.06,High,Immediate Inspection,Critical
2026-08-09 09:37:30.233315,CONT_003,Dairy,Bengaluru,Pune,2.45,76.21,0.017,615.82,Low,Continue Monitoring,Normal
2026-08-09 09:37:31.238995,CONT_004,Fruits,Nagpur,Delhi,10.05,73.27,0.095,1369.12,High,Immediate Inspection,Critical
2026-08-09 09:37:32.246299,CONT_004,Fruits,Nagpur,Delhi,7.28,63.52,0.083,713.59,High,Immediate Inspection,Critical
2026-08-09 09:37:33.253108,CONT_002,Seafood,Vizag,Mumbai,2.66,60.21,0.046,1369.54,Low,Continue Monitoring,Normal
2026-08-09 09:37:34.259683,CONT_004,Fruits,Nagpur,Delhi,6.44,74.37,0.055,28.31,Medium,Check Cooling System,Warning
2026-08-09 09:37:35.267166,CONT_001,Vaccines,Hyderabad,Chennai,5.37,67.17,0.027,334.09,Medium,Check Cooling System,Warning
2026-08-09 09:37:36.273821,CONT_001,Vaccines,Hyderabad,Chennai,2.36,81.12,0.029,155.9,Low,Continue Monitoring,Normal
2026-08-09 09:37:37.280311,CONT_002,Seafood,Vizag,Mumbai,2.96,71.92,0.042,61.92,Low,Continue Monitoring,Normal
2026-08-09 09:37:38.282229,CONT_001,Vaccines,Hyderabad,Chennai,6.03,84.58,0.035,940.55,Medium,Check Cooling System,Warning
2026-08-09 09:37:39.293116,CONT_002,Seafood,Vizag,Mumbai,-1.91,84.65,0.033,83.01,Low,Continue Monitoring,Normal
2026-08-09 09:37:40.301009,CONT_002,Seafood,Vizag,Mumbai,2.28,71.85,0.093,112.08,High,Immediate Inspection,Critical
2026-08-09 09:37:41.308853,CONT_004,Fruits,Nagpur,Delhi,11.42,70.0,0.041,1371.41,High,Immediate Inspection,Critical
2026-08-09 09:37:42.315760,CONT_003,Dairy,Bengaluru,Pune,1.27,67.55,0.089,1407.92,High,Immediate Inspection,Critical
2026-08-09 09:37:43.321896,CONT_003,Dairy,Bengaluru,Pune,4.57,83.64,0.072,1108.12,Medium,Check Cooling System,Warning
2026-08-09 09:37:44.328174,CONT_004,Fruits,Nagpur,Delhi,5.0,75.75,0.019,515.09,Low,Continue Monitoring,Normal
2026-08-09 09:37:45.336546,CONT_001,Vaccines,Hyderabad,Chennai,4.87,73.27,0.094,175.13,High,Immediate Inspection,Critical
2026-08-09 09:37:46.344693,CONT_002,Seafood,Vizag,Mumbai,0.99,74.58,0.083,1133.83,High,Immediate Inspection,Critical
2026-08-09 09:37:47.351216,CONT_002,Seafood,Vizag,Mumbai,-1.95,73.79,0.039,247.72,Low,Continue Monitoring,Normal
2026-08-09 09:37:48.360202,CONT_002,Seafood,Vizag,Mumbai,0.14,89.73,0.032,552.41,Low,Continue Monitoring,Normal
2026-08-09 09:37:49.363759,CONT_001,Vaccines,Hyderabad,Chennai,2.34,89.16,0.089,1312.8,High,Immediate Inspection,Critical
2026-08-09 09:37:50.375186,CONT_004,Fruits,Nagpur,Delhi,4.17,79.37,0.075,749.51,Medium,Check Cooling System,Warning
2026-08-09 09:37:51.382777,CONT_002,Seafood,Vizag,Mumbai,0.96,69.29,0.028,855.24,Low,Continue Monitoring,Normal
2026-08-09 09:37:52.388733,CONT_001,Vaccines,Hyderabad,Chennai,7.94,69.19,0.068,1151.77,Medium,Check Cooling System,Warning
2026-08-09 09:37:53.396470,CONT_004,Fruits,Nagpur,Delhi,9.41,67.28,0.029,497.98,High,Immediate Inspection,Critical
2026-08-09 09:37:54.403234,CONT_002,Seafood,Vizag,Mumbai,1.61,75.42,0.049,472.68,Low,Continue Monitoring,Normal
2026-08-09 09:37:55.409731,CONT_004,Fruits,Nagpur,Delhi,11.39,66.56,0.03,292.56,High,Immediate Inspection,Critical
2026-08-09 09:37:56.416510,CONT_004,Fruits,Nagpur,Delhi,4.6,83.89,0.092,777.37,High,Immediate Inspection,Critical
2026-08-09 09:37:57.423853,CONT_004,Fruits,Nagpur,Delhi,4.13,87.54,0.073,848.72,Medium,Check Cooling System,Warning
2026-08-09 09:37:58.430860,CONT_001,Vaccines,Hyderabad,Chennai,3.08,80.54,0.066,468.33,Medium,Check Cooling System,Warning
2026-08-09 09:37:59.437926,CONT_004,Fruits,Nagpur,Delhi,4.29,78.65,0.087,1134.26,High,Immediate Inspection,Critical
2026-08-09 09:38:00.445642,CONT_001,Vaccines,Hyderabad,Chennai,5.66,79.9,0.043,1131.5,Medium,Check Cooling System,Warning
2026-08-09 09:38:01.452728,CONT_001,Vaccines,Hyderabad,Chennai,4.93,86.59,0.061,840.46,Medium,Check Cooling System,Warning
2026-08-09 09:38:02.459749,CONT_004,Fruits,Nagpur,Delhi,9.53,61.48,0.017,1082.31,High,Immediate Inspection,Critical
2026-08-09 09:38:03.465482,CONT_004,Fruits,Nagpur,Delhi,8.79,77.6,0.039,1122.52,High,Immediate Inspection,Critical
2026-08-09 09:38:04.472566,CONT_003,Dairy,Bengaluru,Pune,1.21,88.65,0.09,1494.49,High,Immediate Inspection,Critical
2026-08-09 09:38:05.480081,CONT_004,Fruits,Nagpur,Delhi,5.29,77.32,0.099,448.39,High,Immediate Inspection,Critical
2026-08-09 09:38:06.486455,CONT_003,Dairy,Bengaluru,Pune,1.05,84.45,0.043,606.21,Low,Continue Monitoring,Normal
2026-08-09 09:38:07.493764,CONT_001,Vaccines,Hyderabad,Chennai,7.44,83.14,0.075,1370.08,Medium,Check Cooling System,Warning
2026-08-09 09:38:08.501164,CONT_002,Seafood,Vizag,Mumbai,2.17,86.32,0.075,827.46,Medium,Check Cooling System,Warning
2026-08-09 09:38:09.508815,CONT_004,Fruits,Nagpur,Delhi,9.55,64.91,0.059,1025.26,High,Immediate Inspection,Critical
2026-08-09 09:38:10.515942,CONT_003,Dairy,Bengaluru,Pune,1.7,61.66,0.033,33.82,Low,Continue Monitoring,Normal
2026-08-09 09:38:11.522189,CONT_002,Seafood,Vizag,Mumbai,2.67,65.24,0.035,1043.9,Low,Continue Monitoring,Normal
2026-08-09 09:38:12.527875,CONT_003,Dairy,Bengaluru,Pune,4.94,71.2,0.015,165.64,Low,Continue Monitoring,Normal
2026-08-09 09:38:13.535265,CONT_003,Dairy,Bengaluru,Pune,4.15,71.67,0.089,826.03,High,Immediate Inspection,Critical
2026-08-09 09:38:14.538118,CONT_004,Fruits,Nagpur,Delhi,8.45,62.22,0.085,973.08,High,Immediate Inspection,Critical
2026-08-09 09:38:15.551916,CONT_001,Vaccines,Hyderabad,Chennai,3.17,78.59,0.06,857.15,Medium,Check Cooling System,Warning
2026-08-09 09:38:16.561916,CONT_003,Dairy,Bengaluru,Pune,1.61,89.98,0.04,235.43,Low,Continue Monitoring,Normal
2026-08-09 09:38:17.569867,CONT_003,Dairy,Bengaluru,Pune,3.81,82.67,0.053,1270.81,Medium,Check Cooling System,Warning
2026-08-09 09:38:18.576775,CONT_002,Seafood,Vizag,Mumbai,2.98,69.16,0.08,1456.71,Medium,Check Cooling System,Warning
2026-08-09 09:38:19.583633,CONT_002,Seafood,Vizag,Mumbai,0.28,71.12,0.088,199.6,High,Immediate Inspection,Critical
2026-08-09 09:38:20.591040,CONT_003,Dairy,Bengaluru,Pune,2.0,68.83,0.039,1391.22,Low,Continue Monitoring,Normal
2026-08-09 09:38:21.597978,CONT_001,Vaccines,Hyderabad,Chennai,3.85,66.32,0.037,747.22,Low,Continue Monitoring,Normal
2026-08-09 09:38:22.604713,CONT_003,Dairy,Bengaluru,Pune,3.17,67.34,0.063,129.65,Medium,Check Cooling System,Warning
2026-08-09 09:38:23.613578,CONT_002,Seafood,Vizag,Mumbai,1.45,71.02,0.05,1496.25,Low,Continue Monitoring,Normal
2026-08-09 09:38:24.620902,CONT_003,Dairy,Bengaluru,Pune,1.73,85.14,0.058,1020.68,Medium,Check Cooling System,Warning
2026-08-09 09:38:25.628232,CONT_003,Dairy,Bengaluru,Pune,2.09,70.07,0.038,250.0,Low,Continue Monitoring,Normal
2026-08-09 09:38:26.634806,CONT_002,Seafood,Vizag,Mumbai,3.42,80.63,0.013,251.92,Low,Continue Monitoring,Normal
2026-08-09 09:38:27.643962,CONT_001,Vaccines,Hyderabad,Chennai,4.67,73.81,0.078,1116.54,Medium,Check Cooling System,Warning
2026-08-09 09:38:28.650443,CONT_003,Dairy,Bengaluru,Pune,1.14,87.07,0.014,1241.47,Low,Continue Monitoring,Normal
2026-08-09 09:38:29.657367,CONT_002,Seafood,Vizag,Mumbai,-1.45,67.73,0.068,767.11,Medium,Check Cooling System,Warning
2026-08-09 09:38:30.667279,CONT_002,Seafood,Vizag,Mumbai,-0.36,70.82,0.066,427.75,Medium,Check Cooling System,Warning
2026-08-09 09:38:31.675459,CONT_004,Fruits,Nagpur,Delhi,10.76,82.36,0.053,725.85,High,Immediate Inspection,Critical
2026-08-09 09:38:32.683265,CONT_002,Seafood,Vizag,Mumbai,1.87,85.04,0.063,1180.48,Medium,Check Cooling System,Warning
2026-08-09 09:38:33.689642,CONT_001,Vaccines,Hyderabad,Chennai,3.2,67.09,0.04,522.82,Low,Continue Monitoring,Normal
2026-08-09 09:38:34.697175,CONT_004,Fruits,Nagpur,Delhi,8.78,75.98,0.03,1382.6,High,Immediate Inspection,Critical
2026-08-09 09:38:35.704120,CONT_003,Dairy,Bengaluru,Pune,1.07,67.57,0.096,428.61,High,Immediate Inspection,Critical
2026-08-09 09:38:36.711955,CONT_003,Dairy,Bengaluru,Pune,3.31,64.75,0.054,664.89,Medium,Check Cooling System,Warning
2026-08-09 09:38:37.720793,CONT_002,Seafood,Vizag,Mumbai,1.36,85.31,0.013,1088.88,Low,Continue Monitoring,Normal
2026-08-09 09:38:38.728114,CONT_001,Vaccines,Hyderabad,Chennai,7.3,88.65,0.077,1081.2,Medium,Check Cooling System,Warning
2026-08-09 09:38:39.734475,CONT_003,Dairy,Bengaluru,Pune,1.54,82.78,0.022,49.79,Low,Continue Monitoring,Normal
2026-08-09 09:38:40.742160,CONT_001,Vaccines,Hyderabad,Chennai,6.85,74.84,0.057,880.17,Medium,Check Cooling System,Warning
2026-08-09 09:38:41.748178,CONT_001,Vaccines,Hyderabad,Chennai,3.94,83.14,0.077,767.99,Medium,Check Cooling System,Warning
2026-08-09 09:38:42.755894,CONT_004,Fruits,Nagpur,Delhi,6.36,67.81,0.043,372.02,Medium,Check Cooling System,Warning
2026-08-09 09:38:43.763174,CONT_001,Vaccines,Hyderabad,Chennai,7.92,81.04,0.025,528.92,Medium,Check Cooling System,Warning
2026-08-09 09:38:44.771019,CONT_003,Dairy,Bengaluru,Pune,2.09,79.62,0.043,1038.54,Low,Continue Monitoring,Normal
2026-08-09 09:38:45.777789,CONT_004,Fruits,Nagpur,Delhi,11.06,77.93,0.068,1047.42,High,Immediate Inspection,Critical
2026-08-09 09:38:46.786885,CONT_003,Dairy,Bengaluru,Pune,1.56,72.66,0.052,1021.23,Medium,Check Cooling System,Warning
2026-08-09 09:38:47.793678,CONT_001,Vaccines,Hyderabad,Chennai,4.27,71.62,0.098,1278.72,High,Immediate Inspection,Critical
2026-08-09 09:38:48.800500,CONT_002,Seafood,Vizag,Mumbai,1.91,71.26,0.065,629.97,Medium,Check Cooling System,Warning
2026-08-09 09:38:49.807558,CONT_001,Vaccines,Hyderabad,Chennai,3.16,81.05,0.07,97.17,Medium,Check Cooling System,Warning
2026-08-09 09:38:50.814150,CONT_004,Fruits,Nagpur,Delhi,4.31,76.48,0.068,58.18,Medium,Check Cooling System,Warning
2026-08-09 09:38:51.821846,CONT_003,Dairy,Bengaluru,Pune,2.33,73.22,0.023,43.49,Low,Continue Monitoring,Normal
2026-08-09 09:38:52.828631,CONT_001,Vaccines,Hyderabad,Chennai,3.0,77.48,0.043,747.22,Low,Continue Monitoring,Normal
2026-08-09 09:38:53.834365,CONT_003,Dairy,Bengaluru,Pune,1.06,63.72,0.038,420.28,Low,Continue Monitoring,Normal
2026-08-09 09:38:54.841167,CONT_001,Vaccines,Hyderabad,Chennai,4.23,89.89,0.057,35.67,Medium,Check Cooling System,Warning
2026-08-09 09:38:55.847410,CONT_002,Seafood,Vizag,Mumbai,1.57,79.68,0.083,112.83,High,Immediate Inspection,Critical
2026-08-09 09:38:56.853939,CONT_003,Dairy,Bengaluru,Pune,3.25,74.94,0.069,854.69,Medium,Check Cooling System,Warning
2026-08-09 09:38:57.855960,CONT_003,Dairy,Bengaluru,Pune,1.1,66.99,0.051,1029.55,Medium,Check Cooling System,Warning
2026-08-09 09:38:58.867879,CONT_001,Vaccines,Hyderabad,Chennai,3.48,81.5,0.098,1170.42,High,Immediate Inspection,Critical
2026-08-09 09:38:59.876996,CONT_001,Vaccines,Hyderabad,Chennai,4.15,70.65,0.052,845.14,Medium,Check Cooling System,Warning
2026-08-09 09:39:00.884833,CONT_002,Seafood,Vizag,Mumbai,2.14,88.27,0.092,1223.63,High,Immediate Inspection,Critical
2026-08-09 09:39:01.891996,CONT_004,Fruits,Nagpur,Delhi,5.68,80.54,0.047,763.38,Medium,Check Cooling System,Warning
2026-08-09 09:39:02.898474,CONT_004,Fruits,Nagpur,Delhi,8.66,73.62,0.081,1230.36,High,Immediate Inspection,Critical
2026-08-09 09:39:03.906331,CONT_002,Seafood,Vizag,Mumbai,-1.53,88.98,0.078,936.32,Medium,Check Cooling System,Warning
2026-08-09 09:39:04.913808,CONT_001,Vaccines,Hyderabad,Chennai,3.7,87.62,0.045,95.25,Low,Continue Monitoring,Normal
2026-08-09 09:39:05.920720,CONT_002,Seafood,Vizag,Mumbai,2.62,74.73,0.081,268.2,High,Immediate Inspection,Critical
2026-08-09 09:39:06.927139,CONT_003,Dairy,Bengaluru,Pune,2.32,73.65,0.03,878.21,Low,Continue Monitoring,Normal
2026-08-09 09:39:07.932311,CONT_002,Seafood,Vizag,Mumbai,-0.18,68.67,0.09,987.08,High,Immediate Inspection,Critical
2026-08-09 10:22:51.378941,CONT_003,Dairy,Bengaluru,Pune,4.38,80.25,0.083,422.42,High,Immediate Inspection,Critical
2026-08-09 10:22:52.387788,CONT_001,Vaccines,Hyderabad,Chennai,4.44,75.7,0.079,565.35,Medium,Check Cooling System,Warning
2026-08-09 10:22:53.399001,CONT_002,Seafood,Vizag,Mumbai,2.93,82.36,0.034,658.18,Low,Continue Monitoring,Normal
2026-08-09 10:22:54.407763,CONT_002,Seafood,Vizag,Mumbai,-1.16,63.91,0.021,1264.15,Low,Continue Monitoring,Normal
2026-08-09 10:22:55.412065,CONT_001,Vaccines,Hyderabad,Chennai,3.83,87.17,0.068,596.68,Medium,Check Cooling System,Warning
2026-08-09 10:22:56.423669,CONT_001,Vaccines,Hyderabad,Chennai,6.99,68.7,0.027,1344.49,Medium,Check Cooling System,Warning
2026-08-09 10:22:57.430186,CONT_002,Seafood,Vizag,Mumbai,2.02,81.58,0.06,236.73,Medium,Check Cooling System,Warning
2026-08-09 10:22:58.439167,CONT_002,Seafood,Vizag,Mumbai,1.74,62.8,0.058,1262.06,Medium,Check Cooling System,Warning
2026-08-09 10:22:59.445488,CONT_001,Vaccines,Hyderabad,Chennai,5.86,71.55,0.073,880.07,Medium,Check Cooling System,Warning
2026-08-09 10:23:00.453306,CONT_001,Vaccines,Hyderabad,Chennai,2.29,77.39,0.032,1009.88,Low,Continue Monitoring,Normal
2026-08-09 10:23:01.459944,CONT_001,Vaccines,Hyderabad,Chennai,6.38,73.9,0.023,1338.95,Medium,Check Cooling System,Warning
2026-08-09 10:23:02.467365,CONT_001,Vaccines,Hyderabad,Chennai,4.56,67.99,0.066,1322.59,Medium,Check Cooling System,Warning
2026-08-09 10:23:03.474912,CONT_003,Dairy,Bengaluru,Pune,1.06,60.07,0.024,139.41,Low,Continue Monitoring,Normal
2026-08-09 10:23:04.480627,CONT_004,Fruits,Nagpur,Delhi,7.49,67.41,0.026,649.12,Medium,Check Cooling System,Warning
2026-08-09 10:23:05.486755,CONT_003,Dairy,Bengaluru,Pune,1.21,68.21,0.051,627.88,Medium,Check Cooling System,Warning
2026-08-09 10:23:06.496063,CONT_004,Fruits,Nagpur,Delhi,4.61,68.88,0.062,1215.79,Medium,Check Cooling System,Warning
2026-08-09 10:23:07.502645,CONT_001,Vaccines,Hyderabad,Chennai,4.58,71.18,0.067,249.02,Medium,Check Cooling System,Warning
2026-08-09 10:23:08.512339,CONT_003,Dairy,Bengaluru,Pune,3.72,71.22,0.042,483.01,Low,Continue Monitoring,Normal
2026-08-09 10:23:09.524822,CONT_004,Fruits,Nagpur,Delhi,6.84,87.75,0.067,54.63,Medium,Check Cooling System,Warning
2026-08-09 10:23:10.531947,CONT_004,Fruits,Nagpur,Delhi,10.63,88.51,0.018,434.97,High,Immediate Inspection,Critical
2026-08-09 10:23:11.537496,CONT_003,Dairy,Bengaluru,Pune,4.48,86.48,0.036,689.88,Low,Continue Monitoring,Normal
2026-08-09 10:23:12.544848,CONT_004,Fruits,Nagpur,Delhi,7.16,71.11,0.072,1140.03,Medium,Check Cooling System,Warning
2026-08-09 10:23:13.551150,CONT_001,Vaccines,Hyderabad,Chennai,7.44,78.13,0.092,158.27,High,Immediate Inspection,Critical
2026-08-09 10:23:14.558132,CONT_004,Fruits,Nagpur,Delhi,4.19,74.4,0.073,1107.57,Medium,Check Cooling System,Warning
2026-08-09 10:23:15.564396,CONT_004,Fruits,Nagpur,Delhi,9.33,81.3,0.087,628.42,High,Immediate Inspection,Critical
2026-08-09 10:23:16.570173,CONT_003,Dairy,Bengaluru,Pune,1.58,69.9,0.018,566.67,Low,Continue Monitoring,Normal
2026-08-09 10:23:17.578380,CONT_004,Fruits,Nagpur,Delhi,11.54,75.77,0.061,41.55,High,Immediate Inspection,Critical
2026-08-09 10:23:18.585869,CONT_004,Fruits,Nagpur,Delhi,8.1,81.87,0.05,633.89,High,Immediate Inspection,Critical
2026-08-09 10:23:19.589593,CONT_004,Fruits,Nagpur,Delhi,11.35,74.25,0.058,108.03,High,Immediate Inspection,Critical
2026-08-09 10:23:20.596774,CONT_001,Vaccines,Hyderabad,Chennai,7.38,69.32,0.029,736.61,Medium,Check Cooling System,Warning
2026-08-09 10:23:21.607804,CONT_001,Vaccines,Hyderabad,Chennai,2.19,74.68,0.093,464.84,High,Immediate Inspection,Critical
2026-08-09 10:23:22.629889,CONT_002,Seafood,Vizag,Mumbai,0.45,81.3,0.073,108.14,Medium,Check Cooling System,Warning
2026-08-09 10:23:23.636740,CONT_001,Vaccines,Hyderabad,Chennai,6.1,66.6,0.059,336.19,Medium,Check Cooling System,Warning
2026-08-09 10:23:24.643199,CONT_004,Fruits,Nagpur,Delhi,6.32,69.73,0.067,170.98,Medium,Check Cooling System,Warning
2026-08-09 10:23:25.649543,CONT_002,Seafood,Vizag,Mumbai,-0.71,87.54,0.058,1079.93,Medium,Check Cooling System,Warning
2026-08-09 10:23:26.656310,CONT_001,Vaccines,Hyderabad,Chennai,3.69,83.59,0.062,1366.14,Medium,Check Cooling System,Warning
2026-08-09 10:23:27.662140,CONT_004,Fruits,Nagpur,Delhi,9.0,84.76,0.036,413.84,High,Immediate Inspection,Critical
2026-08-09 10:23:28.668305,CONT_002,Seafood,Vizag,Mumbai,-0.07,74.69,0.075,484.27,Medium,Check Cooling System,Warning
2026-08-09 10:23:29.676264,CONT_002,Seafood,Vizag,Mumbai,-1.08,88.92,0.019,826.1,Low,Continue Monitoring,Normal
2026-08-09 10:23:30.682941,CONT_002,Seafood,Vizag,Mumbai,3.15,65.48,0.081,1185.22,High,Immediate Inspection,Critical
2026-08-09 10:23:31.689689,CONT_003,Dairy,Bengaluru,Pune,4.03,86.72,0.02,345.68,Low,Continue Monitoring,Normal
2026-08-09 10:23:32.699390,CONT_001,Vaccines,Hyderabad,Chennai,5.61,86.86,0.08,89.31,Medium,Check Cooling System,Warning
2026-08-09 10:23:33.706022,CONT_004,Fruits,Nagpur,Delhi,8.02,75.38,0.054,1180.05,High,Immediate Inspection,Critical
2026-08-09 10:23:34.712929,CONT_002,Seafood,Vizag,Mumbai,2.94,72.89,0.055,1131.68,Medium,Check Cooling System,Warning
2026-08-09 10:23:35.720384,CONT_004,Fruits,Nagpur,Delhi,10.76,67.08,0.058,232.62,High,Immediate Inspection,Critical
2026-08-09 10:23:36.726440,CONT_003,Dairy,Bengaluru,Pune,4.99,72.75,0.051,159.55,Medium,Check Cooling System,Warning
2026-08-09 10:23:37.732155,CONT_002,Seafood,Vizag,Mumbai,0.62,82.16,0.013,161.71,Low,Continue Monitoring,Normal
2026-08-09 10:23:38.738195,CONT_003,Dairy,Bengaluru,Pune,2.26,61.94,0.011,820.73,Low,Continue Monitoring,Normal
2026-08-09 10:23:39.750115,CONT_004,Fruits,Nagpur,Delhi,4.06,87.89,0.067,1456.25,Medium,Check Cooling System,Warning
2026-08-09 10:23:40.756883,CONT_004,Fruits,Nagpur,Delhi,9.59,72.28,0.037,1326.1,High,Immediate Inspection,Critical
2026-08-09 10:23:41.763262,CONT_001,Vaccines,Hyderabad,Chennai,7.9,60.56,0.057,770.47,Medium,Check Cooling System,Warning
2026-08-09 10:23:42.772477,CONT_004,Fruits,Nagpur,Delhi,8.21,81.81,0.037,374.38,High,Immediate Inspection,Critical
2026-08-09 10:23:43.783954,CONT_001,Vaccines,Hyderabad,Chennai,3.67,85.29,0.038,597.96,Low,Continue Monitoring,Normal
2026-08-09 10:23:44.791588,CONT_003,Dairy,Bengaluru,Pune,2.46,69.23,0.05,999.81,Low,Continue Monitoring,Normal
2026-08-09 10:23:45.796494,CONT_001,Vaccines,Hyderabad,Chennai,5.29,66.66,0.074,1471.53,Medium,Check Cooling System,Warning
2026-08-09 10:23:46.803687,CONT_004,Fruits,Nagpur,Delhi,7.08,72.81,0.042,870.16,Medium,Check Cooling System,Warning
2026-08-09 10:23:47.815265,CONT_002,Seafood,Vizag,Mumbai,2.04,85.84,0.099,1497.11,High,Immediate Inspection,Critical
2026-08-09 10:23:48.822532,CONT_004,Fruits,Nagpur,Delhi,7.71,60.93,0.069,120.91,Medium,Check Cooling System,Warning
2026-08-09 10:23:49.829996,CONT_002,Seafood,Vizag,Mumbai,0.18,76.71,0.095,171.78,High,Immediate Inspection,Critical
2026-08-09 10:23:50.836550,CONT_002,Seafood,Vizag,Mumbai,-0.39,66.27,0.056,93.12,Medium,Check Cooling System,Warning
2026-08-09 10:23:51.843251,CONT_001,Vaccines,Hyderabad,Chennai,5.61,72.37,0.099,797.21,High,Immediate Inspection,Critical
2026-08-09 10:23:52.850668,CONT_004,Fruits,Nagpur,Delhi,11.62,88.79,0.032,287.77,High,Immediate Inspection,Critical
2026-08-09 10:23:53.857246,CONT_001,Vaccines,Hyderabad,Chennai,5.94,83.17,0.063,1080.51,Medium,Check Cooling System,Warning
2026-08-09 10:23:54.863665,CONT_001,Vaccines,Hyderabad,Chennai,4.87,78.94,0.053,1157.14,Medium,Check Cooling System,Warning
2026-08-09 10:23:55.870651,CONT_002,Seafood,Vizag,Mumbai,-0.84,84.93,0.097,271.97,High,Immediate Inspection,Critical
2026-08-09 10:23:56.877459,CONT_002,Seafood,Vizag,Mumbai,2.12,78.55,0.044,882.21,Low,Continue Monitoring,Normal
2026-08-09 10:23:57.884785,CONT_003,Dairy,Bengaluru,Pune,4.25,67.4,0.048,802.66,Low,Continue Monitoring,Normal
2026-08-09 10:23:58.891304,CONT_002,Seafood,Vizag,Mumbai,-0.52,67.61,0.075,538.28,Medium,Check Cooling System,Warning
2026-08-09 10:23:59.897967,CONT_001,Vaccines,Hyderabad,Chennai,5.67,80.04,0.037,132.67,Medium,Check Cooling System,Warning
2026-08-09 10:24:00.903625,CONT_002,Seafood,Vizag,Mumbai,3.17,65.27,0.043,1007.73,Low,Continue Monitoring,Normal
2026-08-09 10:24:01.910490,CONT_002,Seafood,Vizag,Mumbai,-1.54,89.09,0.014,712.94,Low,Continue Monitoring,Normal
2026-08-09 10:24:02.916395,CONT_004,Fruits,Nagpur,Delhi,10.48,89.56,0.087,231.96,High,Immediate Inspection,Critical
2026-08-09 10:24:03.925473,CONT_002,Seafood,Vizag,Mumbai,-0.82,83.85,0.057,872.07,Medium,Check Cooling System,Warning
2026-08-09 10:24:04.931211,CONT_002,Seafood,Vizag,Mumbai,-1.65,89.81,0.03,771.85,Low,Continue Monitoring,Normal
2026-08-09 10:24:05.937822,CONT_003,Dairy,Bengaluru,Pune,1.11,77.61,0.078,1208.48,Medium,Check Cooling System,Warning
2026-08-09 10:24:06.944466,CONT_002,Seafood,Vizag,Mumbai,0.4,67.72,0.042,543.26,Low,Continue Monitoring,Normal
2026-08-09 10:24:07.951189,CONT_002,Seafood,Vizag,Mumbai,1.59,77.55,0.079,1042.42,Medium,Check Cooling System,Warning
2026-08-09 10:24:08.957692,CONT_004,Fruits,Nagpur,Delhi,7.61,83.09,0.052,336.73,Medium,Check Cooling System,Warning
